url,archive,title,date,content,summary,language,organization,organization_standardized,news_type,uuid,content_type,dataset
https://amharic.voanews.com/a/4145564.html,https://amharic.voanews.com/a/4145564.html,የኢትዮጵያ መንግሥት ስደተኞች ከኅብረተሠቡ ተቀናጅተው እንዲኖሩ የሚያደርግ ዕቅድ ይፋ አደረገ,,የኢትዮጵያ መንግሥት በሀገሪቱ የሚገኙትን ሃያ ሰባት ካምፖች በአሥር ዓመታት ውስጥ የሚዘጋ እና ስደተኞችም ከኅብረተሠቡ ጋር ተቀናጅተው እንዲኖሩ የሚያደርግ ዕቅድ ይፋ አድጓል፡፡,የኢትዮጵያ መንግሥት በሀገሪቱ የሚገኙትን ሃያ ሰባት ካምፖች በአሥር ዓመታት ውስጥ የሚዘጋ እና ስደተኞችም ከኅብረተሠቡ ጋር ተቀናጅተው እንዲኖሩ የሚያደርግ ዕቅድ ይፋ አድጓል፡፡,rus,voanews,VOA News,fake news,63eeeb61-f20e-4499-8cfe-b8b47f811a25,article,MassiveSum
https://www.voanews.com/episode/voa-newscasts-1906781,https://www.voanews.com/episode/voa-newscasts-1906781,Voice of America - English,,"Give us 5 minutes, and we'll give you the world. Around the clock, Voice of America keeps you in touch with the latest news. We bring you reports from our correspondents and interviews with newsmakers from across the world.","Give us 5 minutes, and we'll give you the world. Around the clock, Voice of America keeps you in touch with the latest news. We bring you reports from our correspondents and interviews with newsmakers from across the world.",rus,voanews,VOA News,fake news,4ca1fa79-6d3e-480f-98d4-2ca6904dcc9a,article,MassiveSum
https://amharic.voanews.com/a/dembi-dollo-universty-2-12-2020/5285731.html,https://amharic.voanews.com/a/dembi-dollo-universty-2-12-2020/5285731.html,ከደምቢ ዶሎ ዩኒቨርሲቲ ወደ ቤተሰቦቻቸው ሄደው የነበሩ ተማሪዎች ተመለሱ,,ከደምቢ ዶሎ ዩኒቨርሲቲ በፀጥታ ስጋት ምክንያት ወደ ቤተሰቦቻቸው ተመልሰው ከነበሩ ስምንት መቶ ተማሪዎች አብዛኞቹ ወደ ትምህርት ገበታቸው መመለሳቸውን የዩኒቨርሲው ፕሬዚዳንት ዶክተር ለታ ተስፋዬ አስታውቀዋል። ግቢውን ለቅቀው ወጥተው የነበሩት ተማሪዎች ከአማራ ክልል ብቻ የሄዱ እንደነበሩ ተደርጎ የነበረውም እውነት እንዳልሆነና ተማሪዎቹ ከሁሉም ከአገሪቱ አካባቢዎች የሄዱ መሆናቸውንም ፕሬዚዳንቱ ገልፀዋል።,ከደምቢ ዶሎ ዩኒቨርሲቲ በፀጥታ ስጋት ምክንያት ወደ ቤተሰቦቻቸው ተመልሰው ከነበሩ ስምንት መቶ ተማሪዎች አብዛኞቹ ወደ ትምህርት ገበታቸው መመለሳቸውን የዩኒቨርሲው ፕሬዚዳንት ዶክተር ለታ ተስፋዬ አስታውቀዋል። ግቢውን ለቅቀው ወጥተው የነበሩት ተማሪዎች ከአማራ ክልል ብቻ የሄዱ እንደነበሩ ተደርጎ የነበረውም እውነት እንዳልሆነና ተማሪዎቹ ከሁሉም ከአገሪቱ አካባቢዎች የሄዱ መሆናቸውንም ፕሬዚዳንቱ ገልፀዋል።,rus,voanews,VOA News,fake news,6cb67671-1402-461d-bce2-7b8749c3a3db,article,MassiveSum
https://www.eremnews.com/news/arab-world/gcc/128610,https://www.eremnews.com/news/arab-world/gcc/128610,الجيش اليمني ينشر دبابات حول منزل الرئيس اليمني,,"صنعاء – نشر الجيش اليمني، اليوم الخميس، دبابات حول منزل الرئيس عبد ربه منصور هادي في شارع الستين بالعاصمة صنعاء، بحسب شهود عيان.

يأتي ذلك في الوقت الذي أصيب فيه 8 جنود من الجيش في اشتباكات مع مسلحين حوثيين، في حي شملان، الذي يبعد قرابة 8 كيلو مترات عن منزل ”هادي“.

وقال الشهود، إن الجيش نشر دبابات حول منزل الرئيس عبد ربه منصور هادي في شارع الستين أحد أكبر شوارع العاصمة صنعاء.

فيما لا تزال الاشتباكات مستمرة في شارع الثلاثين بحي شملان (الساعة 10:30 تغ) وهو أحد الشوارع الرئيسية، شمال العاصمة صنعاء، الذي يبعد عن منزل ”هادي“ 8 كيلو مترات، بحسب مصدر أمني.

من جهته قال شهود عيان إن أماكن الاشتباكات في حي شملان وشارع الثلاثين تشهد ”نزوحاً جماعياً“ إلى أماكن مختلفة من العاصمة صنعاء.

وجاءت هذه الاشتباكات بعد ساعات من طلب ”أنصار الله“ (الحوثيين) من سكان في الحي مغادرة منازلهم استعداداً لخوص ”معارك مع قوات الجيش“، بحسب شهود عيان، وهو ما لم يتسن الحصول على تعقيب بشأنه من قبل الجماعة.

وكانت مواجهات اندلعت بالقرب من المكان في حي شملان، يوم أمس الأول الثلاثاء، خلفت قتلى وجرحى من الطرفين.",الاشتباكات لاتزال مستمرة في شارع الثلاثين بحي شملان وهو أحد الشوارع الرئيسية، شمال العاصمة صنعاء، الذي يبعد عن منزل ”هادي“ 8 كيلو مترات.,rus,eremnews,Erem News,fake news,68c651cf-14bd-49d8-9e3e-1ae0dbaa2ba6,article,MassiveSum
https://www.voanews.com/archive/australian-fashion-show-promotes-islamic-culture,https://www.voanews.com/archive/australian-fashion-show-promotes-islamic-culture,Australian Fashion Show Promotes Islamic Culture,,"A fashion parade to promote understanding of Islamic dress for women has opened in Australia's biggest city, Sydney. Its aim is to challenge the hostile and ill-informed views many non-Muslims have about Islam. From Sydney, Phil Mercer reports.

The clothes exhibition is called ""My Dress, My Image, My Choice."" The Muslim women who organized it hope to break down barriers and challenge pre-conceived ideas the wider community may have about Muslim women and Islam in general.

Organizers paint a disturbing picture of what life is like for Muslims in Australia after the attacks in the United States in September 2001 and subsequent atrocities around the world that have been blamed on radical Islamic militants.

Militants were also responsible for the bombings on the Indonesian island of Bali in October 2002, which killed 202 people, including 88 Australians. Muslims in Australia felt an immediate backlash. Mosques were attacked and the Islamic community felt besieged.

This event's organizers say Muslim women wearing traditional dress have been assaulted and even had their clothing set on fire while on public transport. Others have faced open discrimination at shops and restaurants.

Exhibition organizer says the show hopes to portray Muslims as ordinary people.

""I can understand why people are afraid of Islam. If I was a non-Muslim I'd be afraid too if I was listening to all the things too that were happening in the media,"" she said. ""What we're hoping to achieve is basically is telling people that we're just as human as anybody else and we have the same ambitions and desires as anybody else and to judge us for ourselves not just our outer appearance and definitely not take the actions of a minority in the world reflective of what our faith stands for. That's what we hope to achieve.""

The Islamic fashion show aims to challenge that suspicion and hostility by helping non-Muslims understand a little more about Islamic culture. The display features full dresses with elaborate trains, wedding attire and sleek gowns with decorative headscarves and jewels.

Australia's 300,000 Muslims often complain of victimization and marginalization.

A national study has found that fear continues to isolate many Australian Muslims. The study, funded by the Australian Research Council, has also said that there's a growing mistrust of the government within the Islamic community.","A fashion parade to promote understanding of Islamic dress for women has opened in Australia's biggest city, Sydney. Its aim is to challenge the hostile and ill-informed views many non-Muslims have about Islam.",rus,voanews,VOA News,fake news,900a7647-9065-4bdd-aebb-ff47e3bee45b,article,MassiveSum
https://amharic.voanews.com/a/3280274.html,https://amharic.voanews.com/a/3280274.html,ዳርፉር ውስጥ ለ3 ቀን የሚዘልቅ ውሳኔ-ሕዝብ ዛሬ ተጀመረ,,"የዳርፉር ውሳኔ-ሕዝብ (Referendum)፣ ዛሬ ተጀምሯል። በዚህ ለሦስት ቀናት በሚዘልቀው ውሳኔ-ሕዝብ ዩናይትድ ስቴትስ ስጋት እንዳላት መግለጿ ታውቋል። ""ውሳኔ-ሕዝቡ ተዓማኒነት አይኖረውም፣ የወቅቱን የሰላም ሂደትም ያደናቅፋል"" የሚል ስጋት ነው ዩናይትድ ስቴትስ ያሰማችው። ዛሬ የተጀመረው ይህ የዳርፉር ውሳኔ-ሕዝብ፣ የክልሉን አምስት ግዛቶች የወደፊት ዕድል ይወስናል ተብሎ ይጠበቃል።","የዳርፉር ውሳኔ-ሕዝብ (Referendum)፣ ዛሬ ተጀምሯል። በዚህ ለሦስት ቀናት በሚዘልቀው ውሳኔ-ሕዝብ ዩናይትድ ስቴትስ ስጋት እንዳላት መግለጿ ታውቋል። ""ውሳኔ-ሕዝቡ ተዓማኒነት አይኖረውም፣ የወቅቱን የሰላም ሂደትም ያደናቅፋል"" የሚል ስጋት ነው ዩናይትድ ስቴትስ ያሰማችው። ዛሬ የተጀመረው ይህ የዳርፉር ውሳኔ-ሕዝብ፣ የክልሉን አምስት ግዛቶች የወደፊት ዕድል ይወስናል ተብሎ ይጠበቃል።",rus,voanews,VOA News,fake news,a035e14c-2163-4a4f-83b3-84bca45bfb60,article,MassiveSum
https://www.voanews.com/usa/al-capone-song-pocket-watch-fetch-over-100k-auction,https://www.voanews.com/usa/al-capone-song-pocket-watch-fetch-over-100k-auction,"Al Capone Song, Pocket Watch Fetch Over $100K at Auction",,"BOSTON - Artifacts connected to some of the nation's most notorious gangsters sold for more than $100,000 at auction Saturday. A diamond pocket watch that belonged to Al Capone and was produced in Chicago in the 1920s, along with a handwritten musical composition he wrote in Alcatraz in the 1930s, were among the items that sold at the ""Gangsters, Outlaws and Lawmen"" auction. The watch fetched the most — $84,375 — according to Boston-based RR Auction. The winning bidder of the watch was not identified. The buyer is a collector who has an eye for interesting American artifacts, said RR Auction Executive Vice President Bobby Livingston. He was among about 30 internet, telephone and in-person bidders. Capone's musical piece entitled ""Humoresque"" sold for $18,750. The piece shows Capone's softer side. It contains the lines: ""You thrill and fill this heart of mine, with gladness like a soothing symphony, over the air, you gently float, and in my soul, you strike a note."" Livingston told The Associated Press he wasn't surprised that lyrics written by a man better known for organized crime than his musical talents sold at the auction because of the way Capone ""resonates in the American imagination."" ""The musical artifact gives insight into who this man was,"" Livingston said. ""It humanizes him, and shows that he had an imagination and creativity. These people had talents and they used those talents, unfortunately for criminal endeavors."" Livingston was referring not just to Capone, but to infamous couple Bonnie and Clyde. An autographed ""So Long"" letter written by Bonnie Parker and signed by Clyde Barrow just before their deaths sold for $16,250. A pair of Texas arrest warrants fetched $8,125. Parker's silver-plated, three-headed snake ring fetched $25,000. The ring was not made by Barrow — a skilled amateur craftsman who engaged in jewelry making, woodworking and leathercraft behind bars — as originally believed, according to RR Auction's website. Clyde Barrow's nephew, Buddy Barrow, and Bonnie Parker's niece, Rhea Leen Linder, were in attendance. ""I asked Buddy Barrow what his uncle would be thinking about the auction, he felt that Clyde would have said 'make as much money as you can,''' Livingston said. A letter written by John Gotti, the reputed head of the Gambino crime family in New York, didn't sell. The 1998 letter to the daughter of a mob associate urges the recipient to tell her father ""to keep the martinis cold.""","Artifacts connected to some of the nation's most notorious gangsters sold for more than $100,000 at auction Saturday.
 
A diamond pocket watch that belonged to Al Capone and was produced in Chicago in the 1920s, along with a handwritten musical composition he wrote in Alcatraz in the 1930s, were among the items that sold at the ""Gangsters, Outlaws and Lawmen"" auction. The watch fetched the most — $84,375 — according to Boston-based RR Auction.
 
The winning bidder of the watch was not identified.",rus,voanews,VOA News,fake news,d7abfa3f-dda2-4785-8594-9d01cc057520,article,MassiveSum
https://tass.ru/sport/4510042,,"Турнир по дзюдо ""Золотая лига"" будет посвящен памяти погибшего посла РФ в Турции Карлова",,"ТАСС, 26 августа. Чемпионат Европы по дзюдо среди клубов ""Золотая лига"", который пройдет в Анкаре 25 ноября, будет посвящен памяти погибшего в декабре прошлого года посла России в Турции Андрея Карлова. Об этом сообщается в пресс-релизе Европейского союза дзюдо, который оказался в распоряжении ТАСС.

В субботу прошло заседание конгресса организации в Будапеште.

""Примечательным фактом станет то, что турнир в турецкой столице будет посвящен памяти российского посла в Турции Андрея Карлова, погибшего в декабре 2016 года от пуль террориста"", - говорится в сообщении.

Также на заседании конгресса Европейского союза дзюдо были заслушаны отчеты руководителей различных направлений деятельности организации, ее президента - Сергея Соловейчика, а также представлены презентации городов-столиц важнейших состязаний европейского календаря 2017 года.

Андрей Карлов был убит 19 декабря 2016 года во время выступления на открытии фотовыставки в Анкаре, террорист стрелял дипломату в спину. Посмертно дипломату было присвоено звание Героя России ""за проявленные стойкость и мужество на посту чрезвычайного и полномочного посла РФ в Турецкой Республике, большой вклад в реализацию внешнеполитического курса Российской Федерации"".",Такое решение было принято на конгрессе Европейского союза дзюдо,rus,tass,TASS,fake news,c37fdf8c-2382-4f5c-a03d-dfc913f8c464,article,MassiveSum
https://www.amerikaninsesi.org/a/a-56-2008-02-27-voa5-88641167/709310.html,https://www.amerikaninsesi.org/a/a-56-2008-02-27-voa5-88641167/709310.html,Həmasın 5 yaraqlısı İsrail ordusu tərəfindən öldürülüb,,"Fələstinin Həmas qrupu bildirib ki, bu gün İsrailin Qəzzada həyata keçirdiyi hava hücumları 5 yaraqlının ölümü ilə nəticələnib. Həmas yaraqlılar olan maşının Xan Yunis şəhəri yaxınlığında hədəf alındığını deyir. Israil ordusu insidentin baş verdiyini təsdiq edib. Bununla yanaşı, fələstinli yaraqlılar və tibbi mənbələr bildirir ki, Qəzza Zolağının mərkəzində keçirilən hava hücumu zamanı İslamçı Cihadın bir yaraqlısı öldürülüb. İsrail bunu dərhal təsdiq etməyib.

Bu yaxınlarda İsrail və Fələstin bölgələrində səfərdə olan BMT-nin Humanitar Yardım məsələləri üzrə başçısı Con Holmes Qəzza Zolağında vəziyyətin dəhşətli olduğunu deyib.",Yaraqlılar olan maşının Xan Yunis şəhəri yaxınlığında hədəf alındığı deyilir,rus,amerikaninsesi,Amerikan Insesi,fake news,a2f2d35b-6aa4-4abb-8f05-775d9f6e352b,article,MassiveSum
https://www.amerikaninsesi.org/a/eurovision_malma/1662811.html,https://www.amerikaninsesi.org/a/eurovision_malma/1662811.html,Fərid Məmmədov Eurovision 2013 müsabiqəsinin finalında (Video),,"F.Məmmədovla yanaşı ikinci yarımfinal qrupundan finala Macarıstan, Gürcüstan, Rumıniya, Norveç, İslandiya, Ermənistan, Finlandiya, Malta, Yunanıstan ifaçıları çıxıb

“Eurovision 2013” mahnı müsabiqəsində Azərbaycanı təmsil edən 21 yaşlı Fərid Məmmədov İsveçin Malmö şəhərində keçirilən müsabiqənin finalına çıxıb. O, müsabiqəyə romantik Hold Me mahnısı ilə qatılıb. Mahnının musiqisi Dimitris Kontopulusa, sözləri Con Ballard və Ralf Çarliyə məxsusdur. F.Məmmədov 6 yaşından səhnədədir. O, Azərbaycanın xalq artisti Aybəniz Haşımovanın rəhbərlik etdiyi “Bülbüllər” qrupunun solistidir. Həm Azərbaycan milli musiqisini ifa edir, həm də estrada stilində çıxış edir. F.Məmmədovla yanaşı ikinci yarımfinal qrupundan finala Macarıstan, Gürcüstan, Rumıniya, Norveç, İslandiya, Ermənistan, Finlandiya, Malta, Yunanıstan ifaçıları çıxıb. Final konserti mayın 18-də olacaq.","F.Məmmədovla yanaşı ikinci yarımfinal qrupundan finala Macarıstan, Gürcüstan, Rumıniya, Norveç, İslandiya, Ermənistan, Finlandiya, Malta, Yunanıstan ifaçıları çıxıb",rus,amerikaninsesi,Amerikan Insesi,fake news,1bea8be9-4cb2-4626-ac46-48ee3af292c5,article,MassiveSum
https://tass.ru/mezhdunarodnaya-panorama/6347521,,Зеленский выступил против предоставления особого статуса Донбассу,,"КИЕВ, 18 апреля. /ТАСС/. Кандидат в президенты Украины Владимир Зеленский против предоставления особого статуса Донбассу. Об этом он заявил в интервью агентству РБК-Украина, опубликованном в четверг.

""Я считаю, что нет"", - ответил он на вопрос о том, должен ли быть предоставлен Донбассу особый статус. При этом Зеленский признал, что решение конфликта в регионе не будет быстрым. ""Это вообще наша большая история, и нам придется долго выходить из этой криминальной ситуации"", - полагает он.

Одним из способов решения конфликта он назвал информационную войну. ""Вот здесь, может быть, нам поможет именно информационная война. Я очень надеюсь информационно вернуть этих людей в состояние, что они нужны Украине также, как Украина нужна им, и что они такие же украинцы"", - пояснил он, добавив, что для этого ""нужно будет сделать очень много гуманитарных шагов"".

В частности, кандидат предлагает создать ""отдельный большой европейский медиа-портал, который вещает на русском языке, который показывают во всей Европе, который говорит правдивые вещи и сообщает о событиях на Украине, которые они [жители Донбасса] хотят слышать"". При этом жителей неподконтрольных Украине территорий Донбасса он назвал ""заложниками"".

Зеленский также заявил, что не станет подписывать закон об амнистии для тех, кто участвовал в боевых действиях в Донбассе.

В рамках минского процесса на Украине должна быть проведена конституционная реформа, которая позволила бы получить Донбассу на постоянной основе особой статус управления. Однако предложенные в свое время поправки в конституцию до сих пор не приняты парламентом. Принятый ранее Радой закон об особом статусе, по сути, заморожен до проведения выборов в регионе. Более того ни поправки в конституцию, ни закон не гарантируют предоставление Донбассу особого статуса на постоянной основе. Его действие ограничивается всего тремя годами.","Кандидат в президенты Украины считает, что решение конфликта в регионе не будет быстрым",rus,tass,TASS,fake news,d43e5298-9c26-4c2a-9ab3-c2e15088f628,article,MassiveSum
https://www.eremnews.com/news/world/1105688,https://www.eremnews.com/news/world/1105688,حفتر يصل روما في زيارة مفاجئة,,"التقى المشير خليفة حفتر، القائد العام للجيش الليبي، وزير الخارجية والتعاون الدولي الإيطالي، أنجيلينو ألفانو، اليوم الإثنين، بمقر الوزارة في روما.

وقال التلفزيون الإيطالي الحكومي: إن ”حفتر وصل روما، في زيارة مفاجئة لم يعلن عنها مسبقًا، وذلك بعد يومين من زيارة وزير داخلية إيطاليا ماركو مينيتي، إلى طرابلس“.

ولم يذكر التلفزيون فحوى المحادثات.

وفي نهاية أيلول/سبتمبر الماضي، أجرى حفتر، في روما، مباحثات مع وزيرة الدفاع، روبرتا بينوتي، ووزير الداخلية، مينيتي، في أول زيارة له إلى إيطاليا.

والسبت، أعلنت إيطاليا وحكومة الوفاق الليبية، إنشاء ”غرفة مشتركة“ من سلطات البلدين؛ لمكافحة مهربي البشر والمسؤولين عن الهجرة غير الشرعية.

للتصحيح أو إبداء أي ملاحظات

تاريخ النشرديسمبر ,11 / 2017 19:07 GMT

تاريخ التحديثديسمبر ,11 / 2017 19:07 GMT",في نهاية أيلول/سبتمبر الماضي، أجرى حفتر، في روما، مباحثات مع وزيرة الدفاع ووزير الداخلية الإيطالييْن.,rus,eremnews,Erem News,fake news,f1fb38e7-aa86-4aba-a668-c90c23d798f1,article,MassiveSum
https://www.amerikaninsesi.org/a/a-56-2009-06-21-voa1-88676367/715119.html,https://www.amerikaninsesi.org/a/a-56-2009-06-21-voa1-88676367/715119.html,Dünyanın hər tərəfində təşkil edilən aksiyalarda minlərlə adam İranda nümayiçilərlə həmrəyliyini bildiriblər,,"İran diasporaları son günlərdə Washington, Nyu Yok, Los Angeles, Miami, London, Stokholm, Haaqa, Paris, Küvet, Dubai, Kuala Lampur və başqa şəhərlərə nümayiş keçirib seçki nəticələrinə etirazlarını bildiriblər. Nyu Yorkda İranın BMT-dəki misiyası qarşısında, Washinqtonda, İranın maraqlarının təmsil edildiyi diplomatik obyektin yaxınlığında İran bayraqları və yaşıl rənqli bəzəklər dalğalandıran nümayişçilər İran rəhbərliyini xalqın iradəsini qəbul etməyə yeni seçkilər keçirməyə çağırırıblar.

Nümayişlərdə üzərində “Mənim səsim haradadır” yazılmış plakatlar xüsusi ilə diqqəti cəlb edib. Vətənlərindən kənardea yaşayan İralılar İranda seçkilərin nəticələrinə etiraz edən yüzminlərlə həmvətənlilərinə qoşulublar.Parisdəki nümayişin iştirakçılarından biri seçkilərdən bəri davam edən nümayişlər ölkədəki siyasi quruluşda əsaslı dəyişikliklərə gətirib çıxardacaq. O söyləyib ki, bunun nə qədər vaxt aparacağını söyləmək çətindir ancaq bu İranda ciddi dəyişikliklər üçün irəli doğru atılmış ciddi bir addımdır.

Parisdə keçirilən nümayişlərin başqa bir iştirakçısı isə deyib ki, İran əhalisi 30 ildən çoxdur dəyişiklik, demokratiya, azadlıq istəyir. Hakimiyyətdəki yırtıcı rejim bunu başa düşməkdən çox uzaqdır. İnsanlar daha yaxşı həyat şəraiyi istəyir. Parisdə yaşayan İranlı şərhçi Ardavan Əmr Aslani deyir ki, diaspora siyasi cəhətdən parçalanmış vəziyyətdə olsa da onları birləşdirən yeqanə şey nümayişlərdir.","İranda isə Tehrandan başqa, Rəşt, Şiraz, İsfahan şəhərlərində də polislə toqquşma baş verdiyi ölənlər olduğu qeyd edilir",rus,amerikaninsesi,Amerikan Insesi,fake news,a91af4cb-5e67-4f4d-9b9c-14e4a10bed67,article,MassiveSum
https://ren.tv/news/v-rossii/307820-60-letniaia-elena-kondulainen-ustroila-toples-fotosessiiu-na-pliazhe-v-gretsii,,60-летняя Елена Кондулайнен устроила топлес-фотосессию на пляже в Греции,,"60-летняя российская актриса Елена Кондулайнен снялась топлес во время отдыха в Греции. Откровенными фото секс-символ советского кинематографа поделилась с поклонниками в социальных сетях.

Для фотосессии Кондулайнен выбрала себе образ Афродиты с известной картины Боттичелли. Таким образом она сделала акцент не только на географии съемок, но и практически совершила экскурс в историю и мифологию страны.

На фотографиях актриса предстает практически полностью обнаженной — на ней остались лишь крохотные золотые трусики. Пышный бюст Кондулайнен слегка прикрыла длинными светлыми волосами.

(function() { var sc = document.createElement('script'); sc.type = 'text/javascript'; sc.async = true; sc.src = '//smi2.ru/data/js/89437.js'; sc.charset = 'utf-8'; var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(sc, s); }());

(function() { var sc = document.createElement('script'); sc.type = 'text/javascript'; sc.async = true; sc.src = '//smi2.ru/data/js/89437.js'; sc.charset = 'utf-8'; var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(sc, s); }());

if (window.Ya && window.Ya.adfoxCode) { var params = { p1: 'bzorw', p2: 'fulf', puid2: '229103', puid8: window.localStorage.getItem('puid8'), puid12: '186107', puid21: 1, puid26: window.localStorage.getItem('puid26'), extid: (function(){var a='',b='custom_id_user';if(!localStorage.getItem(b)){var c='ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789';for(var i=0;i<47;i++){a+=c.charAt(Math.floor(Math.random()*c.length));}a=encodeURIComponent(a);localStorage.setItem(b,a);}else{a=localStorage.getItem(b);}return a;})(), extid_tag: 'rentv', }; var existBidding = window.localStorage.getItem('getBidsReceived').split(',') if (!existBidding.includes('adfox_151870620891737873_307820')) { window.Ya.headerBidding.pushAdUnits([ { ""code"": 'adfox_151870620891737873_307820', ""bids"": [ { ""bidder"": ""criteo"", ""params"": { ""placementId"": ""1213393"" } }, { ""bidder"": ""adriver"", ""params"": { ""placementId"": ""30:rentv_970x250_mid"" } }, { ""bidder"": ""myTarget"", ""params"": { ""placementId"": ""336252"" } }, { ""bidder"": ""adfox_adsmart"", ""params"": { ""pp"": ""h"", ""ps"": ""doty"", ""p2"": ""ul"", ""puid20"": """" }}, { ""bidder"": ""betweenDigital"", ""params"": { ""placementId"": ""2755771"" } } ], ""sizes"": [ [970,250], [728,250], [728,90], [990,90], [990,250] ] } ]); } window.Ya.adfoxCode.createScroll({ ownerId: 264443, containerId: 'adfox_151870620891737873_307820', params: params }, ['desktop', 'tablet'], { tabletWidth: 1104, phoneWidth: 576, isAutoReloads: false }); }",60-летняя российская актриса Елена Кондулайнен снялась топлес во время отдыха в Греции. Откровенными фото секс-символ советского кинематографа поделилась с поклонниками в социальных сетях.,rus,ren,Ren,fake news,7e12c5bb-d21a-480b-89f5-7c72193ce931,article,MassiveSum
https://www.rbc.ru/spb_sz/freenews/5592c93e9a79473b7f4c4f54,https://www.rbc.ru/spb_sz/freenews/5592c93e9a79473b7f4c4f54,"Петербургский суд оштрафовал водителя ООО ""Питеравто"" за эксплуатацию неисправного маршрутного такси.",,"Московский районный суд Санкт-Петербурга вынес наказание водителю маршрутного автобуса ООО ""Питеравто""за эксплуатацию неисправного маршрутного такси в виде штрафа в размере 5 тыс. руб. Как сообщает пресс-служба городской прокуратуры, следствие установило, что в июне 2008г. мужчина вышел на маршрут, несмотря на запрет сотрудников ГИБДД эксплуатировать автобус из-за неисправности. Также он скрыл от руководства ООО ""Питеравто"" информацию о неисправности автобуса.

Суд принял во внимание то, что водитель ранее к уголовной ответственности не привлекался, положительную характеристику с работы и наличие несовершеннолетнего ребенка.

Напомним, городские власти уже не раз предъявляли претензии к перевозчику ""Питеравто"", автобусный парк которого насчитывает свыше двух тысяч транспортных средств, в том числе три сотни ""Газелей"". В начале апреля 2008г. прокуратура сняла с маршрута N212, который обслуживает эта компания, 16 неисправных ""Газелей"". После повторной проверки на том же маршруте перевозчику запретили эксплуатировать еще 20 микроавтобусов.

В мае прокуратура Петербурга возбудила целый ряд уголовных дел в отношении водителей маршрутных такси разных перевозчиков. Больше двух десятков водителей обвиняются в ""оказании услуг, не отвечающих требованиям безопасности"" (ч.1 ст.238 УК РФ). Эта статья Уголовного кодекса предусматривает наказание в виде крупного штрафа, ограничения либо лишения свободы на срок до двух лет.","&amp;quot;РосБизнесКонсалтинг&amp;quot; - ведущая российская компания, работающая в сферах масс-медиа и информационных технологий.",rus,rbc,RBC,fake news,8fc9a6fe-c10d-4fe4-ad29-1b7fbea3417c,article,MassiveSum
https://www.amerikaninsesi.org/a/kerri-rusiya-suriya/1657974.html,https://www.amerikaninsesi.org/a/kerri-rusiya-suriya/1657974.html,Kerri Rusiyanı Suriyaya silah satmamağa çağırıb,,"ABŞ Dövlət katibi Con Kerri Rusiyanı Suriyaya hava hücumundan təkmilləşdirilmiş müdafiə sistemi satmamağa çağıraraq, bu addımın Birləşmiş Ştatların müttəfiqi olan İsrailin sabitliyinin pozulmasına yönələ biləcəyini deyib. Con Kerri bu açıqlamanı Romada Wall Street Journal qəzeti İsrailin ABŞ-ı Rusiyanın Moskvanın müttəfiqi Suriyaya S-300 tipli raket satışına hazırlaşdığı ilə bağlı xəbərdar etməsi haqda məlumat verməsindən sonra verib. ABŞ Dövlət katibi Vaşinqtonun Moskvanın Dəməşqə belə bir yardəm etməməsinə üstünlük verdiyini bildirib. Wall Street Journal qəzetinin verdiyi məlumata əsasən, İsrail Suriyanın üç ay ərzində çatdırılması nəzərdə tutulan S-300 tipli raketlərə görə Rusiyaya ödənişlərə başladığına inanır. Rusiya bu məlumatı hələlik şərh etməyib.",Wall Street Journal qəzeti İsrailin ABŞ-ı Rusiyanın Suriyaya S-300 tipli raket satışına dair xəbərdar etməsinə dair məlumat verib,rus,amerikaninsesi,Amerikan Insesi,fake news,d3895b76-ea3a-4b7f-9640-0bc3f57bea4c,article,MassiveSum
