uuid,content,summary,language,organization,content_type,dataset
20dee3ee-5dc7-47e4-9042-a05a6de4536f,"The Lagos State Governor, Mr Babajide Sanwo-Olu, has secured a partnership with the African Export-Import Bank and Access Bank for an investment of $1.352bn in Lagos infrastructure. The governor signed the partnership deal with the two banks on Tuesday at the second Africaribbean Trade and Investment Forum 2023 in Georgetown, Guyana. “It was a significant moment in Guyana at the Africaribbean Trade and Investment Forum 2023 as we’ve secured a partnership with the African Export-Import Bank and Access Bank for a massive investment of $1.352bn in Lagos. “This investment will power our long-term infrastructure projects, demonstrating confidence from international and local partners in our growing economy,” Sanwo-Olu said via his verified X (formerly Twitter) handle on Tuesday. He noted that the investment will help the state to execute “key projects, including the Fourth Mainland Bridge, Omu Creek Project, and the second Phase of the LRMT Blue Line from Mile 2 to Okokomaiko.” The governor added, “We’re committed to creating a better future for Lagos and its people. “Our vision for Lagos is becoming a reality with the Lekki-Epe International Airport and the Lagos Food Systems and Logistics Hub in Epe. These projects will further boost our economy and serve generations to come.”","The Lagos State Governor, Mr Babajide Sanwo-Olu, has secured a partnership with the African Export-Import Bank and Access Bank for an investment of $1.352bn in Lagos infrastructure.
The governor sig… [+1090 chars]",eng,The Punch,article,GlobalNews
5049fa6f-b35e-471f-bd95-e75219bfaa22,"By . Lydia Warren . PUBLISHED: . 15:47 EST, 30 January 2013 . | . UPDATED: . 15:49 EST, 30 January 2013 . These x-rays show a bullet lodged in a robbery victim's neck after she was shot in the face - and miraculously survived. Mother-of-two Evelin Matamoros, 36, was leaving a Chinese restaurant in Miami, Florida on January 24 when she was approached by 20-year-old Kamiah Lanier. Lanier allegedly demanded she give him her purse but even though she did, he shot her. The bullet bounced off her cheek bone, travelled through her mouth, fractured her lower jaw bone, and then lodged itself in her neck, where it can be seen in the x-rays. Survivor: An X-ray shows a bullet lodged in Evelin Matamoros' neck after she was shot in the face . 'She had a gunshot wound on the left . side of her face,' Dr. Gabriel Ruiz, clinical instructor of surgery at . Ryder Trauma Center at the Jackson Memorial Hospital, told Local News 10. 'There were many organs that could . have been damaged with that trajectory. It's a very serious injury . because of the location and the type of trauma she received.' But Matamoros miraculously pulled through and in an astonishing show of bravery, helped detectives identify Lanier from a line up. On Wednesday she will undergo reconstructive surgery in which Dr. Michael Peleg, an oral and . maxillofacial surgeon, will replace the area of her shattered jaw . with a custom-fitted titanium plate. Lodged: She was shot when a robber demanded she give him her bag - before shooting her anyway . Wound: A view under her jaw shows the bullet lodged in her neck after it shattered her jaw bone . 'We think she'll be able to chew, (and) be able to open her mouth without any restriction,' he said. 'I'm very . optimistic and I believe we can provide a very good result.' Doctors say Matamoros will probably need . three or four surgeries, and that her recovery could take as long as a year. Matamoros was shot after Lanier approached her as she left the Cafe Ruyi restaurant last week in what police called a 'senseless crime'. 'He shoots her deliberately and in broad . daylight after she gives him her purse,' Officer Kenia Reyes with . the Miami Police Department said. Fighter: Matamoros will need three or four reconstructive surgeries but should make a full recovery . Battle: The mother of two will have a titanium plate fitted to replace the area of her shattered jaw . An off-duty police officer saw Lanier . run into a parking lot after the shooting before watching a grey Dodge . Charger speed away, investigators said. The . officer reported the car's tag number and a Miami-Dade officer later . saw the vehicle and stopped it, finding Lanier's sister in the car. The . woman told officials she had driven her brother to the scene that day . and gave officers a photograph of Lanier. Matamoro was then able to . identify him as the shooter. Police arrested Lanier at his Florida City home, where they also found Matomoro's purse. Arrest: Kamiah Lanier, 20, allegedly shot Matamoros, stole her bag and fled the scene in a car . Caught: An off-duty police officer saw the car and noted down the plates, and Lanier was later arrested . He has been charged with one count of . armed robbery with a firearm, one count of attempted murder, one count . of possession of a firearm by a convicted felon, and one count of use of . firearm during the commission of a felony. From hospital, Matamoros wrote a note on her Facebook page to thank everyone for their prayers. 'With . all my heart thank you for all the support that are giving me in this . difficult situation that I'm going through,' she said. 'I'm very . surprised and at the same time I feel very fortunate. 'Many . thanks to... authorities for arresting the individual with great . success. Thanks to the staff of the Jackson hospital and the excellent . care they are giving me.' Scene: He attacked the young mother as she walked from this Chinese restaurant in Miami . Relief: Matamoros is expected to make a full recovery, but doctors predict it could take as long as a year .","Kamiah Lanier 'demanded Evelin Matamoros hand over her purse - but after she did, he shot her anyway'
The mother of two will need to undergo reconstructive surgery but is expected to make a full recovery .",eng,CNN,article,DialyNews
79a43c96-1dd4-4c84-933e-70808be586e5,"UN aid deliveries to Gaza are suspended again due to shortages of fuel and a communications shutdown. Gaza faces the threat of starvation and disease after aid deliveries were halted by a lack of fuel and a communications blackout, humanitarian agencies have warned. Aid deliveries into the enclave have been suspended again as Israel continues to restrict fuel supplies. The United Nations World Food Programme (WFP) said on Friday that civilians faced the “immediate possibility of starvation”. The World Health Organization warned that disease is spreading rapidly. The halt in deliveries of humanitarian supplies is deepening the misery of hungry and homeless Palestinians as Israel’s war drags on. While Israel has been allowing some aid to cross into Gaza via the Rafah border crossing linking the enclave with Egypt, it has allowed barely any fuel through. Aid agencies say this is scuppering the distribution of supplies. Palestinian telecommunications companies Jawwal and Paltelsaid on Thursdaythat their networks went out of service after they ran out of fuel. There have been several communications blackouts in Gaza during the Israeli assault. Aid agencies stress that the delivery of all aid and medical care depends crucially on fuel supplies. Israel’s war cabinet agreed on Friday afternoon that it would allow two fuel trucks per day into Gaza “for UN needs,” news wires reported. The fuel is intended to provide “minimal” support for water, sewerage and sanitary systems to prevent pandemics, an official said. The UN said there would be no cross-border aid operation on Friday due to fuel shortages and the communications shutdown. For a second consecutive day on Thursday, no aid trucks arrived in Gaza due to a lack of fuel for distributing relief. WFP Executive Director Cindy McCain said nearly the entire population was in desperate need of food assistance. “Supplies of food and water are practically non-existent in Gaza and only a fraction of what is needed is arriving through the borders,” she said in a statement. “With winter fast approaching, unsafe and overcrowded shelters, and the lack of clean water, civilians are facing the immediate possibility of starvation,” McCain said. “Food production has come to an almost complete halt, markets have collapsed, fishermen cannot access the sea, farmers cannot reach their farms,” Abeer Etefa, a Middle East regional spokesperson for the WFP said. “People are facing the immediate possibility of starvation.” Meanwhile, the World Health Organization said it was very worried about the spread of disease in Gaza, citing more than 70,000 reported cases of acute respiratory infections and at least 44,000 cases of diarrhoea, far more than expected. With the war about to enter its seventh week, there is no sign of any let-up in Israel’s assault and blockade of Gaza, despite international calls for a ceasefire or at least for humanitarian pauses. Palestinian news agency Wafa reported on Friday that at least nine people were killed and others injured in an Israeli strike that hit a group of displaced people near Rafah – the only crossing point for aid. The Israeli military’s chief of staff said Israel was close to destroying Hamas’s military system in the northern Gaza Strip.      The conflict was triggered by a cross-border raid by Hamas fighters on October 7 that killed about 1,200 Israelis, mostly civilians. More than 11,500 Palestinians, at least 4,700 of them children, have now been killed in Israel’s retaliatory military assault on Gaza, according to the enclave’s health ministry. Israel has flattened whole neighbourhoods of Gaza in air and artillery attacks, hundreds of thousands of people have been forced to flee their homes, and the humanitarian situation is catastrophic, aid agencies say.                Follow Al Jazeera English:","Gaza faces the threat of starvation and disease after aid deliveries were halted by a lack of fuel and a communications blackout, humanitarian agencies have warned.
Aid deliveries into the enclave h… [+3559 chars]",eng,Al Jazeera English,article,GlobalNews
661378ce-d94b-4ec8-9b32-0be755641d18,"By . Daily Mail Reporter . A woman is suing a hospital where surgeons left a four-inch plastic tube inside her, resulting in her losing half a lung when it was removed. Julie Jones, 51, underwent surgery to have her spleen removed in October 2009 and thought she had made a full recovery. But she claims doctors at St James’ University Hospital, in Leeds, had left a tube inside her lung which threatened to kill her at any moment if it pierced her liver. Julie Jones claims surgeons left a tube inside her lung during surgery to remove her spleen . The problem was only spotted when Ms Jones, who moved from Leeds to Devon in 2011, began to feel seriously unwell and went to hospital for a scan and chest X-ray. Staff at the Royal Devon and Exeter Hospital immediately detected the tube and advised a non-invasive operation to try and remove it. But after six failed attempts they decided to operate and take out half of her lung, leaving the mother-of-four disabled. Ms Jones said: 'When the doctor told me that I would have to have part of my lung removed I asked him what exactly the ""foreign body"" was. 'The doctor just told me I’d been horribly let down on my last operation and showed me the X-ray of my chest. 'When I saw the tube in my lung I was immediately sick, I couldn’t even eat anything for three days because I was so repulsed. After six failed attempts to remove the tube, surgeons were forced to take out half of her lung, leaving the mother-of-four disabled . Ms Jones said: 'The surgeons told me that the tube was only one centimetre away from my liver. At any minute it could have slipped down and pierced it, killing me' 'How on earth could a team of ten surgeons have missed a four-inch plastic tube with shiny metal clips - it’s terrifying and disgusting.' She added: 'The surgeons told me that the tube was only one centimetre away from my liver. 'At any minute it could have slipped down and pierced it, killing me.' Since the operation last November, Ms Jones, a former cleaning supervisor, says she has been left breathless, lethargic and unable to walk more than a few paces. She said: 'I used to be really active; I used to love walking and I worked for a living. 'Now I can’t even take more than a few steps until I’m knackered. She added: 'Through negligence, those doctors have ruined my life - I won't ever be the same again' 'I have basically been left disabled for the rest of my life because those surgeons in Leeds left a plastic tube inside me. 'I don’t know if those surgeons were half asleep, drunk or what. But there were ten of them involved in the operation - ten of them - and nobody noticed it. It’s terrifying.' She added: 'I think people need to know that this sort of thing does happen. How many people might already be dead?' Ms Jones is now suing The Leeds Teaching Hospitals NHS Trust for medical negligence. She said: 'I’m never going to get much better than I am now, I’m never going to have normal life again. 'Through their negligence, those doctors have ruined my life - I won’t ever be the same again. 'Just a simple thing like walking to the shops is impossible for me and it’s all the fault of those surgeons - how could they let this happen?' Leeds Teaching Hospitals NHS Trust has confirmed Ms Jones was a patient at St James’ University Hospital and that they are looking into a legal claim dating back to 2011. A spokesman said: 'We are unable to comment on this case as a legal claim is ongoing.' A spokesperson for the Royal Devon and Exeter Hospital NHS Foundation Trust, said: 'I can confirm this patient had an operation at the Royal Devon and Exeter Hospital where a foreign body was removed from her chest.'","Julie Jones had surgery to remove her spleen and assumed all was OK .
But two years later she felt unwell and breathless .
X-ray revealed a plastic tube in her lung, dangerously close to her liver .
She claims had it pierced her liver, it could have killed her .",eng,CNN,article,DialyNews
1989a559-2fa0-4393-8921-e3c5743bbf32,"(CNN) -- Two New Jersey state troopers who led an unauthorized high-speed escort of a caravan of sports cars last year agreed Monday to resign, according to the New Jersey attorney general's office. Sgt. 1st Class Nadir Nassry, 47, who led the March 30, 2012, caravan of exotic cars down a state highway to Atlantic City, pleaded guilty to a fourth-degree charge of falsifying or tampering with records. Nassry admitted that he used black electrical tape to change the numbers on the license plates of his troop car to conceal his participation in the escort, authorities said. Ss many as 30 high-performance cars including Porsches, Lamborghinis and Ferraris reportedly reached speeds of more than 100 miles an hour during the highway run. Drivers were members of a sports car club, according to the state attorney general's office. Under a plea agreement, the state will recommend that Nassry, a 26-year veteran of the New Jersey State Police, be sentenced to a term of probation, forfeit his job with the state police and be permanently barred from any law enforcement position or public employment in New Jersey. Nassry will be sentenced April 29 according to the New Jersey attorney general's office. A second trooper who assisted in the escort, Joseph Ventrella, 29, agreed to waive indictment and be charged by accusation with fourth-degree falsifying or tampering with records, according to the attorney general's office. Ventrella will apply for a state intervention program. If completed, the charges will be dropped. The agreement means he did not plead guilty to the charge, but he has forfeited his job with the state police and will be permanently barred from any law enforcement position in New Jersey, said the attorney general's office. ""These troopers violated those standards and betrayed the public's trust, undermining public safety and the reputation of the force. They are justly paying a high price for their poor judgment. Both men have ended their law enforcement careers, and one will have a felony record for the rest of his life,"" said New Jersey Attorney General Jeffrey S. Chiesa. Attorneys for Nassry and Ventrella did not immediately return calls for comment.","The caravan included Porsches, Lamborghinis and Ferraris .
Speeds reportedly topped 100 mph .
Two New Jersey troopers who provided an unauthorized escort for the caravan agree to resign .
""They are justly paying a high price for their poor judgment,"" says NJ attorney general .",eng,CNN,article,DialyNews
fadd01e0-ce75-46d3-881e-40f25eabe2df,"PUBLISHED: . 17:15 EST, 14 October 2013 . | . UPDATED: . 17:23 EST, 14 October 2013 . All construction came to an abrupt halt at the new $1.2 billion San Francisco 49ers showcase stadium after a delivery truck driver was crushed early Monday by a bundle of rebar being unloaded from his truck. Police, firefighters and state workplace safety officials are investigating the Santa Clara, California incident, which was the second deadly workplace accident on the site in less than four months. The 61-year-old Vacaville, California resident was severely injured by the heavy mass of steel bars as an ambulance rushed him to a local hospital, where he died. Tragic: On the ground is the bundle of rebar that presumably rolled off a 61-year-old driver's truck as he delivered it to the new San Francisco 49ers stadium. He was rushed to the hospital and pronounced dead . ‘We are deeply saddened to confirm that the driver has passed away as a result of his injuries,’ spokesman Jonathan Harvey said. The man was an employee of Gerdau Ameristeel's Napa Reinforcing Steel facility, a subcontractor on Levi Stadium, said Gerdau Ameristeel spokeswoman Kimberly M. Selph. In a statement, the 49ers said their ‘sincerest thoughts and prayers are with the family, friends and co-workers affected by this tragedy.’ Again: The 61-year-old Vacaville man was the second worker to die at the Santa Clara site of the new $1.2 billion stadium . The Santa Clara stadium is replacing Candlestick park, which lies about 40 miles to the north. It will be known as Levi’s Stadium. Construction is slated to be finished in July, and crews have been working in high gear to meet that deadline. Officials say the accelerated work plan involves a highly coordinated scheme to maximize efficiency and avoid delays. Construction firm investigators also were on-scene Monday, to see what could have been done to prevent what is now the second deadly accident at the site. An elevator mechanic, 63-year-old Donald White, was killed at the stadium June 11 when he was struck by a counterweight while working in a shaft. var nbcLP={};nbcLP.aRandomNumber=Math.floor(Math.random()*10000);nbcLP.currentPageLoc=encodeURIComponent(window.location.href);nbcLP.currentSiteLoc=encodeURIComponent(window.location.host);nbcLP.defaultWidth=634;nbcLP.defaultHeight=367;nbcLP.cmsID=""227682911"";nbcLP.vidPid=""0wyE3zZx5BMs"";nbcLP.vidSec=""TK"";nbcLP.vidSubSec=""TK"";nbcLP.vidFrame=document.getElementById(""nbcLP227682911"");nbcLP.vidFrame.style.border=""none"";nbcLP.vidFrame.width=nbcLP.defaultWidth;nbcLP.vidFrame.height=nbcLP.defaultHeight;nbcLP.vidFrame.scrolling=""no"";nbcLP.vidFrame.src=""http://www.nbcbayarea.com/templates/nbc_partner_player?cmsID=""+nbcLP.cmsID+""&videoID=""+nbcLP.vidPid+""&width=""+nbcLP.defaultWidth+""&height=""+nbcLP.defaultHeight+""&sec=""+nbcLP.vidSec+""&subsec=""+nbcLP.vidSubSec+""&turl=""+nbcLP.currentSiteLoc+""&ourl=""+nbcLP.currentPageLoc+""&rand=""+nbcLP.aRandomNumber; . Jinxed? The $1.2 billion 49ers stadium is being built to replace Candlestick park and will be known as Levi's stadium. In June, a 63-year-old elevator installer was also killed at the site . White worked as an elevator mechanic for more than 40 years and was employed by Schindler Elevator Corp. The $1.2 billion stadium project is expected to open its doors just in time to host the 50th Super Bowl, in 2015, in the heart of the Silicon Valley. The airy, open stadium would have the largest lower bowl in the league, ensuring the 68,500 fans are close to the action. The construction costs are being paid by $800 million in seat and luxury box sales, along with a 20-year, $220 million naming rights agreement with Levi Strauss and Co. announced in May. 'We are deeply saddened to confirm that the driver has passed away as a result of his injuries,' spokesman for the construction company Jonathan Harvey said Monday. Here, the growing structure can be seen over a fence .","The 61-year-old Vacaville, California man was pronounced dead early Monday after the heavy steel rods rolled over top of him .
63-year-old Donald White was killed in June while installing an elevator .",eng,CNN,article,DialyNews
7e5f0daf-70af-44f9-9048-34c7bbce4177,"In a democracy, people vote political parties to office. The party or coalition that crosses the halfway mark forms the government and decides on where to spend public money. No referendum on the expenditure allocation or priorities is taken. The choice of expenditure, where the money is actually spent, is fraught with controversy. The general belief is that governments should get the most economic value from their spending. This means that the multiplier effect to society and the economy at large should be maximised. This happens when more is allocated towards capital expenditure. However, more is allocated towards “non-development expenditure” which can also empower the recipients. The basic principles of public economics talk about the state as being responsible for fostering equality through redistribution. The analogy with Robin Hood is stark though legal means are used. A progressive tax structure is followed. The concept of redistribution is, however, nebulous. For some, it can mean giving a “freebie” to the poorer sections of society. The common man will prefer having “regular” trains, perhaps not Vande Bharat. For instance, an a/c chair car fromMumbaito Nashik costs Rs 380 on a normal train (Panchvati Express) while Vande Bharat charges Rs 720. The common man will vote for projects which generate employment and income, not make them worse off, if, for instance, this involves giving up their land for the larger good. The issue of compensation is still contentious. And besides the landless labour attached to the land will be out of employment. But this decision is left to the government. This is why there are varied views on spending priorities. Hypothetically, if all possible avenues of discretionary expenditure (which excludes fixed commitments like salaries, defence and interest payments) were put to a vote, individual choices would lean towards “freebies”. The Amma meal in Tamil Nadu, free electricity scheme inDelhi, free travel for women in public transport — these would find favour with the majority as most people belong to the lower end of the income distribution. The views of the richer/elites would be sidelined. This is why it has been observed that states tend to be more inclined to give freebies as they are closer to the citizens than the Centre. States also have a different position on so-called freebies. There is an argument that when cycles, saris and dhotis are distributed for free, the expenses incurred are not totally wasteful as they do incentivise production in their respective industries. The same holds for free or subsidised meals. In fact, free power and water to farmers in Punjab has been defended on the grounds of wheat prices being kept subdued as in the absence of the same, the costs would have gone up. These arguments may be considered fair by some. This line of thinking can also be extended to loan waivers. The argument goes that when bad loans of industry are provided for by banks or written off from their books, the depositors’ money is being unfairly treated, while a loan waiver comes clean as it is being provided for by the government for a vulnerable section. How then are governments to decide where to spend their limited resources? When parties contest elections, promises are made to the voters. While there is a divergence between promises and delivery based on fiscal constraints, in general parties do try not to renege. But this is a competitive arena as each party promises more than the other. One way out is to put a cap. And to ensure that there is parity across all the levels of government. There is a need to revisit the subject of expenditure allocations. The next Finance Commission may consider drawing up such norms. The writer is Chief Economist, Bank of Baroda and author of Corporate Quirks: The darker side of the sun. Views are personal","In a democracy, people vote political parties to office. The party or coalition that crosses the halfway mark forms the government and decides on where to spend public money. No referendum on the exp… [+3655 chars]",eng,The Indian Express,article,GlobalNews
98a069d9-70de-475c-bf6d-b75ac08c832b,"LONDON --Amazon and Meta settled separate U.K. antitrust investigations by agreeing to stop practices that give them an unfair advantage over merchants and customers using their platforms, the watchdog said Friday. The Competition and Markets Authority said it accepted the committments from the U.S. tech companies to close the investigations into their online marketplaces. The watchdog had been investigating whetherAmazonwas harming competition and hurting consumers by giving preference to merchants paying for extras like storage, packaging and delivery. It also looked into how Amazon chooses suppliers for the so-called buy box, which shows customers one-click “buy now” or “add to basket” options and the collection and use of data. The CMA said Amazon will no longer be able to use data from third-party sellers to give itself an edge. Sellers can negotiate their own delivery rates with independent delivery services and they'll get a fair shot at the buy box, it said. Amazon welcomed the deal, saying it “engaged constructively with the CMA."" The company settled a European Union antitrust case involving the buy box in December by agreeing to make major changes to its business practices. The U.K. watchdog's Meta probe focused on whether the social media company's collection and use of data gave it the upper hand over competitors providing classified data and online dating services. Regulators were examining whether the wayFacebookMarketplace is embedded into the social network allowed it an advantage in reaching customers and shutting out competing sites. “Going forward, competitors of Facebook Marketplace that advertise on Meta platforms can ‘opt out’ of their data being used to improve Facebook Marketplace,” the CMA said. Meta has also pledged to limit how it uses ad data when developing products, the watchdog said. Meta said it welcomed the decision to close the case. The EU has accused Meta of antitrust breaches in a similar ongoing case.","LONDON -- Amazon and Meta settled separate U.K. antitrust investigations by agreeing to stop practices that give them an unfair advantage over merchants and customers using their platforms, the watch… [+1785 chars]",eng,ABC News,article,GlobalNews
c34908e5-04c8-4a69-aae8-ff64ee95e03d,"Almost an entire family has been killed in a relentless attack by a swarm of huge hornets. The group were walking along a river bank in Borneo when they accidentally disturbed the hornets' nest, resulting in hundreds of the insects turning on them. A mother, her daughter and the mother's sister-in-law who were stung multiple times died in hospital in the Malaysian state of Sarawak, while three others were left dangerously ill. A mother, her daughter and the mother's sister-in-law who were stung multiple times by hornets died in hospital in the Malaysian state of Sarawak. Pictured is a giant hornet common to that part of the world . The family had been walking through swampland looking for nipa palm leaves, which are used for thatching roofs, cooking and traditional medicine when the attack occurred. As the family screamed in terror the hornets stung them time and again. The young mother, 24-year-old Sharifah Wan Aribi, was stung at least 50 times, while her six-year-old daughter Nor received at least 40 stings. Sharifah's sister-in-law, Sharifah Esah Ebon, 42, was stung about 35 times. The two women and young Nor died later in the Sarawak General Hospital. Three other victims were Sharifah Ebon's husband, Sharizan Ebon, 32, and their chjildren, Khusairi, aged two, and Ismail Jemali, nine, who were each stung 10 to 15 times, the Berita Harian newspaper reported. Terror: As the family screamed in terror the hornets stung them time and again (stock image of giant hornet) Relatives of Sharifah Aribi and her daughter gathered at the Muslim Tanjung Gundong cemetery in Sarawak when the two were buried. Sharifah Ebon's fathjer, Ebon Asin, 63, who was with the group, told how the horror attack occurred while the family were walking along a river bank in search of nipa palm leaves to use in fermented rice cake. 'I noticed something was going wrong when someone in the family pulled at a nipa leaf and a hornets' nest the size of a soccer ball fell to the ground. 'Suddenly the hornets were all over us. They knew we had disturbed their nest and they didn't hesitate to attack.' The remaining three family members who were being treated in hospital were expected to be released later this week. Location: The deadly attack took place in Borneo swampland .","Almost an entire family have been stung to death by hornets in Borneo .
The group disturbed a nest while looking for nipa palm leaves in swampland .
A young mother was stung at least 50 times, her daughter at least 40 .",eng,CNN,article,DialyNews
d634cb14-6835-43cc-8460-40472d621ddd,"Are you ready to experience the worst flight of your life? Virgin America will show it to you. In an attempt to bore viewers as much as possible they've  released a six hour promotion video that's less enjoyable - and longer - to watch than paint drying. The campaign aims to show travellers just how mind bendingly monotonous it can be to fly with one of those other 'blah' airlines. Blah Airlines has a mock website at www.blahairlines.com where their tagline is 'You will get there' Seen through the eyes of a passenger (stuck in an middle seat, of course) you're able to experience Flight 101 on 'Blah Airlines' in real time as it takes off from Newark Liberty International Airport and flies to San Francisco. The journey time is five hours and 45 minutes and every excruciating second is  played out by mannequins. Listen to mundane conversations  about a fellow passenger's love of cheese and screeching air hostesses; experience the eternal hell of a child in front incessantly bashing their chair; watch a terrible film; fall asleep and get woken up by someone listening to  rock music and inhale a cloud of hairspray from the woman next to you - the list on annoyances is endless. Real time: the flight's journey time is 5 hr 45 mins and every  second is excruciatingly boring . Like watching paint dry: Listen to mundane conversations and chippy air hostesses from middle seat . The film is available to watch online (already more than 150,000 people have) and on Virgin America's own in-flight entertainment system. The unusual ad was  created by advertising company Eleven San Francisco and Blah Airlines even has its own fictitious website at www.blahairlines.com where  list three types of seat are listed, 'Aisle, Middle and Window' and the tagline is 'You will get there'. Fake testimonials include 'I have flown BLAH airlines.' by Terry B from Nebraska and 'They got me to Seattle. I'll give them that' from Megan P in Florida. Virgin America and advertising company Eleven San Francisco are behind the unusual ad campaign . An integrated approach: There's even a social media channel for the airline called @BLAHAirlines . There's also a social media channel for the airline called @BLAHAirlines which is tweeting  gems such as 'We are passionate about clear aisles' and 'The best in-flight entertainment is a conversation with a fellow passenger'. They will reply, like a real airline, to your tweets. Virgin told Adweek, 'The passengers have no choice but to be on 'autopilot' to get through the tedious journey. 'Just trying to watch the video is downright painful—and that's the point. If you wouldn't sit through the entire film, why would you pay money to experience it in real life?'","Fictitious 'Blah Airlines' reenacts Newark to San Francisco flight in real time .
Six-hour marathon video seen through  eyes of a mannequin passenger .
Footage designed to show you how monotonous other airlines can be .
Listen to mundane conversations, watch bad films  and get rudely awoken .",eng,CNN,article,DialyNews
10b12b74-07e2-476a-b88d-2c006ea67785,"Tiffany & Co's latest collaboration features a franchise beloved by millennials and Gen Z alike. The jewelry giant tapped artist Daniel Arsham to design a capsule collectioninspired by Pokémon. The fine jewelry collection features the iconic Poké Ball in Tiffany's signature shade of blue. The nine jewelry pieces will be available to order on November 29, but only for a limited time. And submitting an order doesn't guarantee you'll be approved to make the purchase. Customers will be notified on December 1 on whether they've been approved to complete their order. The collection includes an 18-karat yellow gold Pikachu necklace accented with diamonds, and five other Pokémon featured in different jewelry styles. If you want the Tiffany blue Poké Ball, you'll have to shell out for the golden Pikachu rather than the sterling silver options. ""With Pokémon and Tiffany, itself, there's a sense of cultural permanence about each,"" Arsham said in statement. The collection is ""a nod to my 2022 'A Ripple in Time' project in Tokyo,"" Arsham said. The exhibition featured Pokémon sculptures with gemstone accents. His collection for Tiffany's has a similar design style. Although Tiffany's hasn't yet disclosed the price range of this collection, the brand has been known to place hefty price tags on their collaborations. In itsNike collaboration, everyday items like toothbrushes and shoe horns were made in sterling silver and priced between $250 and $400. YouTuber-turned-wrestler Logan Paul may be the ideal customer for Tiffany's Pokémon launch. Last year, Paul paid a record-breaking $5.2 million for aPikachu Illustrator Pokémon card,which he wears as a pendant on a gold chain.","Contemporary artist Daniel Arsham teamed up with Tiffany & Co. to design a capsule collection dedicated to Pokémon.Tiffany & Co.
<ul><li>Tiffany & Co partnered with a contemporary artist to create c… [+2200 chars]",eng,Business Insider,article,GlobalNews
7f7751f0-7c31-41f0-8970-e21aeee687ce,"A woman in McArthur, Ohio came home from a two-week vacation last month to discover her house had been mistakenly repossessed. At first Katie Barnett, 36, thought the changed locks meant a squatter, but reality turned out to be much worse than that when she broke into her own home and found it completely emptied. It turns out the repo men sent by First National Bank of Wellston, Ohio to gut the house, had mistaken Barnett's house for the bank-owned home across the street. Unpleasant surprise: When Katie Barnett returned from vacation last month, she found her house had been mistakenly repossessed . 'A GPS had led them to my house, the president of the bank told me,' Barnett told 10 TV. 'They also said my grass hadn't been mowed so they just assumed that was the house.' Ms Barnett points out that the houses are clearly marked. The bank owned 509, and her house is 514. The wrong house: The GPS system used by the repo men took them to Barnett's house, number 514, instead of bank-owned number 509. They assumed that the overgrown grass meant it was the correct property . Now Ms Barnett, a nurse with children ages six to 18, wants her life back, but the bank isn't being accommodating in the way she hoped. Ms Barnett sent the bank an estimate of the lost items, totaling $18,000 and the president refused to pay it. Among the items lost in the foreclosure were car engine parts valued at $9,000. 'He told me that I would probably need receipts for everything that they took and they were not paying retail. I told him I wasn't running a yard sale and asking them to make me an offer,' Ms Barnett told Good Morning America. Empty rooms: The family is currently living with what furniture the bank left behind . Proof of purchase: Ms Barnett says the bank has asked her to provide receipts for everything she lost . 'I told him I don't keep receipts around for everything I have just in a case a bank comes by and steals my stuff. And if I did, where do you think it would be? With the stuff that you threw away?' Bank President and CEO Tony Thorne issued a statement with their side of the store. Mr Thorne apologized for the incident, saying: 'Nothing like this has ever happened before.' As for Ms Barnett's list of losses, he insists that the written list of items she provided were 'inconsistent with the list and descriptions of items removed that was prepared by the employees who did the work.' Inconsistent: First National Bank's President and CEO Tony Thorne said Ms Barnett's list of items is different from the list his repo men prepared while emptying the house . Barnett has retained an attorney and plans to sue the bank. 'We are definitely going to bring a lawsuit,' she said. 'I gave them a chance and they are not willing to work with me.' Outrage over the faulty repression has spread to the internet. One petition has over 13,000 signers demanding First National Bank pay Ms Barnett her money immediately 'so she can get her life back again.' For the time being, Barnett and her children are living with just the furniture that the bank left behind. 'It's kind of ruined their summer, that's for sure,' she said.","Katie Barnett, a nurse in McArthur, Ohio, was on a two-week vacation with her family when her house was repossessed by First National Bank of Wellston .
The bank's repo men confused her house for the bank-owned home when their GPS led them to the wrong destination .
They assumed overgrown grass meant they were at the correct home .
Ms Barnett created a list of lost items totaling $18,000 which the bank refuses to pay .
Bank president Anthony Thorne says the list is 'inconsistent' with the list they prepared during the repossession .
Ms Barnett has retained a lawyer and plans to sue the bank .",eng,CNN,article,DialyNews
