uuid,content,summary,language,organization,content_type,dataset
b7e2a366-9f4a-4b87-8a7e-ff93e2361c38,"KOLKATA: It's the stairway to glory and Australia have been there and done that. South Africa, their opponents for Thursday's ODI World Cup semifinal at the Eden Gardens here, too have been there. But they are yet to do more than that. And there lies the difference between these two top performing teams.Australia are definitely head-and-foot above South Africa in big-match situations and if it boils down to nerves, Pat Cummins' side would perhaps have the edge.The Australia skipper admitted as much on Wednesday, although ""It's a new day, a new game and we start from scratch."" His South Africa counterpart Temba Bavuma too is aware of that, reminding that onlyQuinton de Kock and David Miller have been in that stage before.Bavuma continues to nurse an injured hamstring and he indicated he was not yet ""100 per cent"" fit, although he is feeling fine. The call on whether he goes out for the toss or Aiden Markram stands in for him, will be taken on Thursday morning.South Africa would have more worries than just Bavuma as they were exposed to their fallibility to spin during their league match here against India. It was a learning experience for them and might come handy against Australia.Bavuma had a close look at the wicket and, if left to himself, would go in with two spinners in Keshav Maharaj and Tabraiz Shamsi.Cummins, who too spied spin in the Eden wicket during 'inspection' on Tuesday, has Adam Zampa at his disposal. Zampa is currently on top of the wicket-takers' list and Thursday might be an opportunity to extend that. Turn could well provide the final twist.The focus will, however, be on the batters, particularly the power-hitters. There are just too many of them in Thursday's game. Glenn Maxwell to name one, who suffered cramps during his mesmerizing 201 against Afghanistan. He underwent precautionary scans on Wednesday. ""Maxi is all clear,"" Cummins revealed. ""He was a little bit sore yesterday. Yeah, we get scans a lot of the time just to make sure that if there is something, we know what we're dealing with and fortunately it came back all okay.""Mitchell Marsh is another one who gives Australia a lot of confidence, particularly after his 177 against Bangladesh.Then there is Quinton de Kock on the other side of the spectrum. In his swansong tournament, he has been playing with a lot of purpose. He is a match-winner in the truest sense and Australia will have to strategize well to restrict him, and Markram, and David Miller.Of course, all that if the cyclonic storm forecast for Kolkata on Thursday and Friday stays away long enough for cricket to happen. If rain stops play on Thursday, the reserve day will be activated on Friday. In case of a washout, South Africa will advance to the final.History is tilted in favour of Australia, but Cummins would not attach too much importance to that either. Although they lost the league match to South Africa, the teams know that the conditions here will be a lot different. Australia have risen like Phoenix since and South Africa have shown their weakness while chasing. History will count for nothing on the given day and Cummins, on a roll with seven wins, warned: ""We have crossed 400 a few times and it's a scary proposition."" It is.When SA almost got over the lineThe 1999 World Cup semifinal between Australia and South Africa swayed back and forth multiple times before it ended in a tie.The odds heavily favoured South Africa when Player of the Tournament Lance Klusener smashed Damien Fleming for two successive boundaries off the first two balls of the final over. The Proteas needed just one run from the next four deliveries but a mix-up between Klusener and Allan Donald resulted in a run out and the match ended in a tie.Allan Donald of South Africa is run out and Australia go through to the World Cup final. (Ross Kinnaird/Allsport/Getty Images)Earlier, Shaun Pollock (5-36) and Allan Donald (4-32) took nine wickets between them to restrict Australia for 213. The Aussies could have been bowled out for much lower score if not for a fifth wicket stand of 90 between Steve Waugh (56) and Michael Bevan (65).If South Africa thought they could cruise to victory, it wasn’t to be as Shane Warne (4-29) took three of first four wickets to have them reeling at 61-4. Like Australia, a fifth-wicket partnership of 84 between Jacques Kallis (53) and Jonty Rhodes (43) kept South Africa’s ship from sinking.Australia, though, kept taking wickets, took the match to the final over and kept cool when it mattered to seal a spot in the final thanks to their better run-rate in the Super Six stage.Watch South Africa vs Australia: Which team will play India in the ICC World Cup 2023 final? Watch Greenstone Lobo’s prediction","Kohli, Shami star as India reach World Cup final",eng,The Times of India,article,GlobalNews
e743e912-1067-45f8-80b8-245a9cda6db8,"A Melbourne man has posted an advertisement for a haunted chair on eBay. Andre Williams from Croydon in Melbourne picked up the wicker chair from hard rubbish two years ago and is hoping to sell it for $666. In the eBay advertisement, he describes the chair as a 'Vintage 1900s cane chair haunted by [a] poltergeist'. A chair that is 'haunted by a poltergeist' has been advertised for sale on eBay by a Melbourne seller . 'After a week of having it in the house, I heard some crying during the night (I thought I was dreaming),' he writes in the item description. 'Then in the morning I noticed that the chair was on its side. I didn't connect the dots until it happened several times over two years. 'Sometimes there is laughing accompanied by tapping noises… the chair is always in a different spot afterwards (moves up to three metres) leaving shallow dent marks across the floor.' The advertisement also said the chair had 'severe scratch marks' on the arms 'like someone has been aggressively dragging their fingernails'. Mr Williams wrote that some repair work had been done on the piece, but it was not fully restored because he was 'too afraid to touch the chair'. The seller wrote on the item description that he frequently found the chair on its side after hearing crying and tapping . Bidding for the chair starts at $25 and the buy-it-now price is $666 . 'I would be glad to get rid of it and pass it on to someone who has had experience with this kind of thing. Please help!!!’ The opening bid for the chair is set at $25, though a keen purchaser can buy it now for $666. As yet there have been no bids placed on the item, but 16 people are watching it and the advertisement gets more than 100 views a day. Mr Williams, who is an artist, told Daily Mail Australia that the advertisement 'was meant to be a bit of theatre’. 'People get so caught up in [supernatural things] that they want to make it true, they believe what they want to believe. It was a bit of experiment in human behaviour and human psychology,’ he said. Mr Williams says that if the chair does not sell he will reinvent the chair as something else and list it again. 'That could be fun, the changing personality of this chair.’","Andre Williams from Melbourne is trying to sell a 'vintage 1900s cane chair haunted by [a] poltergeist'
Says he hears 'crying' during the night finds the chair on its side and with scratch marks down the arms, as if from fingernails .
The minimum bid is $25, but if someone wants to buy now the price is $666 .",eng,CNN,article,DialyNews
38a98b2b-d299-495f-8d2f-b6346529e393,"Jose Mourinho has revealed Mario Balotelli once stood him up to go watch Formula 1 instead. The Chelsea boss called the Italian in for a meeting during their time together at Serie A side Inter Milan. However, Mourinho was left high and dry as Balotelli failed to show because the striker was at the F1 qualifying in Monza. Mario Balotelli celebrates after scoring a goal for Inter Milan back in 2009 . Mourinho speaks to Clare Balding in an interview to be screened on BT Sport on Christmas Day . Signing Lionel Messi for Chelsea . Chelsea's Premier League title tilt . Why he would snub Portugal job . What makes Sir Alex Ferguson special . Mourinho, in an interview with Clare Balding to be screened on BT Sport on Christmas Day, revealed: 'We had funny problems. I told him to be at 2pm in my office for a meeting and when I called him he'd gone to the Formula 1 qualification on the Saturday for the race on Sunday. 'He said, 'meetings in your office I can have every day, but to see the Formula 1 is only once a year in Italy'. A couple of days later I had to laugh.' Balotelli is renowned for his off-field antics, which include letting off fireworks inside his house while at Manchester City. Balotelli was all smiles at the weekend despite his Liverpool goal drought . Balotelli in action for Inter against Chelsea and Ashley Cole back in 2009 . And Mourinho reckons the Liverpool forward could pen a bestseller. When asked what Balotelli's autobiography would be like, the Blues boss replied: 'A funny book, a good book! 'He's a nice kid, in my time, needed support, needed the older players to support him because it's not good when that educational relationship is just between the manager and the player. 'I always think that it's important that the people surrounding help the manager in that process.' So, could Mourinho pen his own book about Balotelli's exploits? 'I could write a book of 200 pages of my two years at Inter with Mario, but the book would not be a drama – it would be a comedy,' the tactician said. Balotelli puts his hand on Mourinho's shoulder during an Inter Milan match in the Serie A . Mourinho and Balotelli worked together at the Italian club, where the manager has stories about the striker . Balotelli and Mourinho shake hands when the two met at Anfield for Liverpool vs Chelsea . 'I remember one time when we went to play Kazan in the Champions League. In that match I had all my strikers injured. No Diego Milito, no Samuel Eto'o, I was really in trouble and Mario was the only one. 'Mario got a yellow card in the 42nd minute, so when I got to the dressing room at half-time I spend about 14 minutes of the 15 available speaking only to Mario. 'I said to him: ""Mario, I cannot change you, I have no strikers on the bench, so don't touch anybody and play only with the ball. If we lose the ball no reaction. If someone provokes you, no reaction, if the referee makes a mistake, no reaction."" 'The 46th minute – red card!' Jose Mourinho was speaking to Clare Balding as part of a BT Sport Christmas Day double-bill of 'Clare Balding Meets' which features exclusive interviews with Mourinho and Sir Alex Ferguson. Watch the full interviews on BT Sport 1 from 3.30pm on Christmas Day. Head here to Like MailOnline Sport's Facebook page.","Jose Mourinho called Mario Balotelli in for meeting  at Inter Milan .
Controversial Italian failed to show because he went to the F1 instead .
Mourinho admits he saw the funny side a couple of days afterwards .",eng,CNN,article,DialyNews
72062daf-6097-40ff-92c7-85e97acbae17,"By . Leon Watson . For 200 years the iconic Natural History Museum in London has put together one of the biggest and most diverse butterfly and moth collections in the world. And now it is putting its incredible collection on show in a special exhibition called Sensational Butterflies. Visitors will see all stages of the butterfly life-cycle in the special enclosure. They will experience the wildly varied environments in which butterflies live in North America, Africa and Asia as well as the heart of the Amazon rainforest in South America, where there are more butterfly species than anywhere else on Earth . Butterflies develop from an egg to a caterpillar before cocooning themselves inside a pupa. They finally emerge as winged adults and set about reproducing. However, butterflies don't survive for long as they cannot eat and can only drink through a straw-like mouth. While this entire cycle only takes 137 days for some species like Blue Morphos, arctic butterflies are believed to have a two-year life cycle. The exhibition, which opens on April 3, also includes two hatchery windows where butterflies will emerge from the pupae, as well as feeding tables. Callie Jones shuts her eyes as a large blue Morpho butterfly rests on her face at the museum . A butterfly perches on the face of Marco, nine, in the Natural History Museum's 'Sensational Butterflies' outdoor butterfly house . Catherine Barclay looks at photographers as tropical butterflies rest on her face . Children interact with butterflies at the 'Sensational Butterflies' exhibition, Natural History Museum, London . Butterflies emerge from their chrysalises in the Natural History Museum's 'Sensational Butterflies' outdoor butterfly house . The temporary attraction on the East Lawn of the Natural History Museum houses hundreds of free-flying, rare butterflies and runs from April 3 . A butterfly sits on a girl's hand in the Natural History Museum's 'Sensational Butterflies' outdoor butterfly house . A butterfly sits on a flower in the Natural History Museum's 'Sensational Butterflies' outdoor butterfly house . Please do not touch: Butterflies feed on oranges at the museum . Girls admire the butterflies as they are released into the butterfly house . All a flutter: A child interacts with butterflies at the exhibition . Visitors will see all stages of the butterfly life-cycle in the special enclosure . Butterflies develop from an egg to a caterpillar before cocooning themselves inside a pupa . Butterflies don't survive for long as they cannot eat and can only drink through a straw-like mouth . The exhibition includes two hatchery windows where butterflies will emerge from the pupae, as well as feeding tables .","The iconic museum in London is putting on its biggest and best butterfly show yet .
Visitors will see all stages of the butterfly life-cycle in the special enclosure .
They will also experience the wildly varied environments in which butterflies live .",eng,CNN,article,DialyNews
2e565136-6db3-4919-85be-517873c43087,"(CNN) -- In the last six months, the Obama administration has been pushing for a change in labor regulations that would, for the first time since the 1970s, make home care workers eligible for overtime pay under the federal Fair Labor Standards Act. While the motive behind the proposed changes is noble, the unintended consequences are too great to overlook. We can all agree that providing higher wages to home care workers would reward professional caregivers, attract more qualified people to this growing industry and improve care for the elderly and disabled. These are common goals for both caregivers and families. However, mandating that home care workers be eligible for overtime pay will have the opposite effect. As the head of a home care agency in Massachusetts, I am required by state law to pay overtime to caregivers who are eligible. For those of us who hoped the law would result in caregivers earning more money, it is disappointing. The reality is that many home care workers' weekly wages would be higher if overtime pay were not required. Why? The answer is simple: The law does not -- and cannot -- require families or home care agencies to employ the same caregiver once that person reaches the overtime threshold. When a caregiver has put in 40 hours during the week, employers usually switch to other workers who have not yet reached that limit, even if the first worker is available and wants to earn more money. Imagine you are hiring, either directly or through a home care agency, someone to help keep a parent safe and comfortable at home. Your parent doesn't need medical services but requires assistance with bathing, dressing, walking, meal preparation and related activities. This ""long term custodial care"" is not covered by Medicare, so you have to pay out of pocket. While the costs can add up, it's less expensive than an assisted living facility. Let's say you need more than 40 hours of custodial home care every week. If your caregiver wants the extra income, you can arrange for him or her to work more than 40 hours at the wage you have agreed to. But what happens if the hourly rate for the caregiver goes up by 50%? If you were paying $20/hr through a home care agency, the cost would now come to about $28/hr -- a huge increase. Do you keep the same caregiver coming and pay $28/hr, or do you hire another one to finish out the week at $20/hour? If, like most families, you are on a budget that stretches every dollar, you would tell the first caregiver to stop work (and stop earning money) at 40 hours of service. You would then hire a second caregiver to finish the week. Opinion: Home care workers deserve protections . The fact is that many seniors in our country are living on limited budgets. Any increase in home care wage for caregivers means more money flowing out of the Social Security check or retirement savings of seniors. Most families have little incentive to pay the higher rates associated with overtime work. For a professional caregiver who wants to work more than 40 hours a week at the regular rate (and many do), that option evaporates when overtime pay is required. Someone who used to work 50 hours now can only work up to 40 hours. In states that require overtime pay, families often choose to not assign overtime hours to their caregivers. Home care workers do not wind up with overtime assignments and higher earnings; instead, they receive less work and make less money. Seniors who receive care have less access to the caregiver of their choice due to budgetary concerns. This is surely not an outcome sought by those who advocate revising the rules of the Federal Fair Labor Standards Act. Choosing to expand a law whose effect clearly reduces the earnings of lower-earning workers is bad politics and bad policy. Paying home care workers more money would have clear social benefits, but if it comes at the cost of pricing vulnerable seniors out of the home care market or reducing the earning potential of caregivers, then we need to rethink our laws. The opinions expressed in this commentary are solely those of Jim Reynolds.","Obama administration is revising labor rules to mandate overtime pay for home care workers .
Jim Reynolds: Motive behind proposal is noble, but law will have opposite effect .
Caregivers' weekly wages would be higher if overtime pay were not required, he says .
Reynolds: Many seniors live on limited budgets and don't want to pay higher rate for overtime .",eng,CNN,article,DialyNews
faaa96c9-750b-4930-b363-734219d6f8ec,"Said . By . Deborah Arthurs . Popular presenter Clare Balding was left by her own admission a gibbering wreck as the Princess Royal presented her with an OBE for a dazzling career in broadcasting. An attack of nerves saw the normally calm and accomplished TV personality fluff her curtsey to Anne and almost trip up during the investiture ceremony staged at Windsor Castle. Balding, 42, who was joined by her partner Alice Arnold at the Queen's Berkshire home, said after the ceremony: 'I got terribly nervous about this, I've been pretty busy then suddenly yesterday I thought 'gosh I'd better make sure everything's in order for tomorrow'. 'I . was speaking absolute gibberish!' Clare Balding says she fell to bits . as Princess Anne awarded her an OBE at Windsor Castle today . Blunder: Clare admitted afterwards she 'mucked her curtsey up' and nearly fell over as she turned to walk away . 'I'm still a bit shaky now, I talked absolute gibberish, absolute gibberish - I was just hopeless. Mucked my curtsey up, nearly fell over as I turned and walked away, messed up properly, but luckily not too many people had seen that.' The versatile broadcaster, who was an amateur jockey, has presented horse racing on radio and television for more than 18 years, and also hosted Countryfile, Crufts and BBC Sports Personality of the Year. Balding's first book, My Animals and Other Family, published last year and based on her childhood growing up in an unusual household, won biography of the year at the National Book Awards. The broadcaster's family have a close association with the monarchy as her grandfather, father and brother Andrew have all trained racehorses for the Queen. Recognition: Balding was honoured for the part she played in the well-received Olympics and Paralympics coverage last summer . Meeting the princess, someone she . knows well, also brought back memories of a horse racing incident in . 1989 that featured in Balding's autobiography. The . broadcaster said: 'I've known the Princess Royal a long time, we rode . against each other as amateur jockeys - we had an incident at Beverley . racecourse many years ago so this feels like the story coming full . circle in a nice way. 'I bumped her very badly in a race - it was all my fault. I think it's quite a funny incident and I wrote about it in my book.' Balding . was recognised for her sterling work outside racing circles last . summer, playing a major part in the BBC's coverage of the London . Olympics and later the Paralympics on Channel 4. The broadcaster also led Channel 4's coverage of Royal Ascot - a permanent fixture in the Queen's calendar. History: Clare - who knows the Princess Royal after the two rode together as amateur jockeys - said being awarded the OBE by Anne was like the story 'coming full circle' The 42-year-old is from a family steeped in racing history, with her father Ian Balding best known for his handling of the legendary 1971 Derby hero Mill Reef. Her brother, Andrew, is also a successful Classic-winning trainer, while her uncle, Toby Balding, is one of the few men to have trained the winner of the Grand National, the Cheltenham Gold Cup and the Champion Hurdle. Balding said: 'This is an incredible personal moment and it's lovely to have this recognition but I feel the job that I do, I get so much satisfaction from it and I enjoy it so much and I want to keep challenging myself and try to make myself a better broadcaster.' Happy couple: Ms Balding, pictured with her partner Alice Arnold before she received her OBE, spoke about being 'outed' in 2003 and her family's reaction to her relationship .","Presenter awarded gong for services to broadcasting .
Attack of nerves saw Clare 'muck up' curtsey and almost fall over .
Said afterwards 'I got terribly nervous. I talked gibberish. I was hopeless'
Dragons' Den's Hilary Devey also awarded gong .",eng,CNN,article,DialyNews
f7940bae-6528-41fa-ae37-fcde11f0d1aa,"NEW DELHI: The Supreme Court on Friday granted protection from arrest to two journalists who have challenged the summons issued to them by the Gujarat Police in connection with an article allegedly written by them on Adani Group.A bench of Justices BR Gavai and PK Mishra directed the journalists to cooperate in the investigation and issued notice to the Gujarat government on the pleas filed by the duo.""Till next date of hearing, we direct that no coercive steps be taken against the petitioners, however, they should cooperate with the enquiry,"" the bench said.The top court was hearing a plea filed by Benjamin Nicholas Brooke Parkin and Chloe Nina Cornish challenging the summons issued to them.The counsel appearing for them argued that the petitioners are not the ones who wrote the report in question.Earlier this week, the apex court had granted interim protection to journalists Ravi Nair and Anand Mangnale in connection with an article written by them on the Adani-Hindenburg row.","Who was Sam Manekshaw, the Indian Army Officer Vicky Kaushal is playing in Sam Bahadur?",eng,The Times of India,article,GlobalNews
e48f5b0f-387d-4c10-9db9-7af9e2d3d3c4,"Getty Images Retail and banking stocks rose 0.5 per cent and 0.7 per cent, respectively. Shares of  InterGlobe Aviation Ltd . traded at Rs 2611.75 on  BSE  at 12:48PM (IST) on Thursday, up 0.37 per cent from previous close.     The scrip quoted a 52-week low price of Rs 1810.45 and a high of Rs 2745.95.     Earlier, shares of the company saw a gap down opening in the morning.     A total of 6,231 lakh shares changed hands on the counter till 12:48PM (IST).     The stock of  InterGlobe Aviation Ltd . commanded a market value of Rs 100535.37 crore, according to BSE.     The stock traded at a price-to-earning (P/E) multiple of 17.88, while the price-to-book value ratio stood at -11.79. Return on equity (ROE) was at 0.0 per cent, according to exchange data.     In the BSE500 pack, 281 stocks traded in the green, while 220 stocks were in the red.     The stock's beta value, which measures volatility in relation to the broader market, stood at 0.88.       Promotor/FII Holding    Promoters held 38.02 per cent in  InterGlobe Aviation  Ltd. as of 30-Sep-2023 while overseas and domestic institutional investors owned 20.29 per cent and 11.02 per cent, respectively.      Moving averages  The 200-DMA of the stock stood at 2315.03 on November 23, while the 50-DMA was at 2492.27. If a stock trades below 50-DMA and 200-DMA, it usually means the immediate trend is upward. On the other hand, if the stock trades below 50-DMA and 200-DMA, it is considered as bearish trend and if trades between 50-DMA and 200-DMA, then it suggests the stock can go either way. Connect with Experts - Wealth creation made easy Experience Your Economic Times Newspaper, The Digital Way! Thursday, 23 Nov, 2023 Read Complete ePaper  » Digital View Print View Wealth Edition Initial Market Reaction: IPOs Turn Superhits, Led by Big Tata Release  The initial public offering (IPO) market is in an unprecedented bull wave. Three of the four IPOs — Tata Technologies, Flair Writing Industries, and Gandhar Oil Refinery — which opened on Wednesday were fully subscribed within hours of opening. IndiGo Checks in with Ease of Flying Business IndiGo may introduce a premium class of seats along with hot food and a loyalty programme by the end of 2024, as India’s largest airline looks to court more business flyers and rival Air India on international routes, said people with knowledge of the matter. Quickest Way to Get Defaulters to Pay Up? Threat of Insolvency Creditors have withdrawn 26,518 insolvency cases involving defaults of as much as ₹9.33 lakh crore before their applications were admitted by the adjudicating authority since the Insolvency and Bankruptcy Code (IBC) came into force. Read More News on inter globe aviation interglobe interglobe aviation InterGlobe Aviation Ltd InterGlobe Share Price inter globe aviation interglobe interglobe aviation InterGlobe Aviation Ltd InterGlobe (What's moving  Sensex  and   Nifty   Track   latest market news ,   stock tips  and   expert advice  on   ETMarkets .  Also, ETMarkets.com is now on Telegram. For fastest news alerts on financial markets, investment strategies and stocks alerts,  subscribe to our Telegram feeds .)  Download  The Economic Times News App  to get Daily Market Updates & Live Business News. Read  Economic Times Epaper .   Top Trending Stocks:  SBI Share Price ,  Axis Bank Share Price ,  HDFC Bank Share Price ,  Infosys Share Price ,  Wipro Share Price ,  NTPC Share Price ... more less Pick the best stocks for yourself 
		            Powered by
		             Weekly Top Picks: Eight stocks with consistent score improvement and upside potential of up to 40% 9 mins read 4 stocks with 5 % to 8.87% dividend yields and continuous dividend payments for 7 years 7 mins read Weekly Top Picks: Seven large & mid caps with consistent score improvement and upside potential of up to 42% 9 mins read What do Q2 LIC results indicate for other Insurance companies? Two Life and 3 non-life Insurance players with “buy” and “strong buy” ratings 3 mins read Large cap stocks with upside potential of more than 25% 4 mins read 5 stocks for a high dividend yielding portfolio 8 mins read Eight midcap stocks, 2 with“ Strong Buy” and 6 with “Buy” recommendations with potential upside of up to 35% 7 mins read Six high ROE and low PEG ratio stocks, right combination for wealth creation 8 mins read 
                                View  More Stories
                             
		            Subscribe to  ETPrime","Shares of InterGlobe Aviation Ltd. traded at Rs 2611.75 on BSE at 12:48PM (IST) on Thursday, up 0.37 per cent from previous close. The scrip quoted a 52-week low price of Rs 1810.45 and a high of Rs … [+1232 chars]",eng,The Times of India,article,GlobalNews
189f0f0a-2fcf-4500-89fd-e088cc769897,"SAN JUAN, Puerto Rico --Tropical Storm Philippe lashed Bermuda with heavy rains and winds but lost steam and was downgraded to a post-tropical cyclone Friday as it churned northward on a path toward Atlantic Canada and New England. The system was located about 110 miles (180 kilometers) south of Bermuda on Friday. It had winds of up to 50 mph (85 kph) and was moving north-northeast at 16 mph (26 kph). The post-tropical cyclone was forecast to pass near the island later Friday. It was then expected to reach the coast of Nova Scotia or eastern New England on Saturday night into Sunday, according to the National Hurricane Center in Miami, which issued its last advisory on the system. Officials in Bermuda shuttered schools ahead of the storm. Up to 5 inches (13 centimeters) of rain was forecast for parts of New York, New England and Southeast Canada. “Interests in those areas should be prepared for the possibility of strong winds and heavy rainfall,” thehurricanecenter said. Philippe made landfall in Barbuda late Monday as it drenched the northeast Caribbean, downing trees and power lines in a handful of islands. Some schools in the U.S. Virgin Islands remained closed Friday amid ongoing power outages. Meanwhile, Tropical Storm Lidia swirled through open waters in the Pacific. It was located about 445 miles (710 kilometers) south of the southern tip of Baja California and had winds of up to 70 mph (110 kph). It was moving west-northwest at 5 mph (7 kph) and was expected to become a hurricane later on Friday.","SAN JUAN, Puerto Rico -- The outer bands of Tropical Storm Philippe lashed Bermuda on Friday as it churned northward on a path toward Atlantic Canada and New England.
The storm was located about 165… [+1362 chars]",eng,ABC News,article,GlobalNews
b2da6bcc-7267-48e4-92bd-c54139abf60f,"(CNN) -- The experiment of extra match officials will be extended to Europe's top club competition and several other tournaments around the world. Football's governing body FIFA will allow the use of two additional assistant referees in the UEFA Champions League for the next two seasons and the Asian Football Confederation's President's Cup in September, as well as competitions in Brazil, France and Mexico. The experiment, which involves an assistant behind the goal at either end of the pitch, was first tried at youth level and then last season in UEFA's second-tier Europa League. The confirmation came after a meeting of the International Football Association Board's technical sub-committee in Wales on Wednesday, which also announced that goal-line technology will be discussed in October. FIFA has been under increasing pressure to change its current system of match officiating following controversial incidents at the 2010 World Cup that saw England wrongly denied a goal against Germany and Argentina incorrectly awarded a score against Mexico. Blatter relents over goal-line technology . The IFAB, which includes representatives from FIFA and the four British associations, ruled out employing goal-line technology at a meeting in March. FIFA said in a statement on its website on Wednesday that the extra officials will be used until 2012, when a decision will be made whether to establish them as a fulltime feature of the game. It said the relevant member associations would have to fund the extra costs involved.","The Champions League will experiment with extra match officials for next two seasons .
Football's rule-making body also extends trial to AFC President's Cup and other competitions .
An extra assistant referee will stand behind goal line at both ends of the pitch .
IFAB meeting also confirms that goal-line technology will be discussed in October .",eng,CNN,article,DialyNews
f403130d-fd2e-47ac-943d-24ff13746ef4,"Solitary polar bears have become the poster boys of global warming. Standing on melting glaciers, their saddened faces are often plastered over posters, adverts and brochures warning of the dangers of greenhouse gas emissions. But some scientists say polar bears, are far from endangered. Instead, they claim, the creatures are being used as political weapons in the heated debate on climate change. Scroll down for interactive map and video . Some scientists say polar bears, are far from endangered. Instead, they claim, the creatures are being used as political weapons in the heated debate on climate change . 'Canadian Inuit say that now is the ""time with the most bears"",' Mitchell Taylor, a biologist who has been researching polar bears in Canada and around the Arctic Circle for 30 years, told MailOnline. 'In spite of claims to the contrary, there is no reliable scientific evidence that polar bear numbers have declined in any subpopulation so far.' There are an estimated 25,000 bears in the whole of the Arctic and around 60 per cent of those are in Canada, according to the Polar Bear Specialist Group (PBSG). The PBSG estimates that we could lose two-thirds of the world's polar bears by the middle of the century unless the world takes action on climate change. But the same group earlier this year admitted to polar bear specialist Susan Crockford that the estimate was 'simply a qualified guess given to satisfy public demand.' Andrew Derocher, a professor of biological sciences at the University of Alberta and past PBSG chair, has spent 30 years studying polar bears. 'In spite of claims to the contrary, there is no reliable scientific evidence that polar bear numbers have declined in any subpopulation so far,' Mitchell Taylor, a polar bear scientist with 30 years experience, told MailOnline . A new tool allows people to watch polar bears as they pad across the ice of Hudson Bay, Canada, from the comfort of their homes. The Bear Tracker (interactive map below) shows the current location of a number of polar bears as well as sea ice levels in the area. By clicking on a bear in the interactive map, you can see what date it was collared, how many cubs it has, its weight and the distance it has travelled. There is also an option to sponsor the bear. The map, created by Winnipeg-based Polar Bears International, can also be used to see the shrinking of areas of sea ice over the past 30 years, as water temperature are believed to have risen. Despite the controversy over numbers, he is adamant that polar bear groups will start going extinct by mid-century as a direct result of climate change. 'It is an international standard to consider conservation of a species using the ""three generation rule"" looking forward in time,' he told MailOnline. 'For polar bears, three generations is somewhere in the 36 to 45 year timeframe. In this timeframe, sea ice scientists, predict significant changes in the amount of the Arctic covered in sea ice.' According to the UN's Intergovernmental Panel on Climate Change (IPCC), ice levels are 'likely' to fall below one million square kilometres by 2050 due to man-made global warming. 'Polar bears are a habitat specialist: they are not found anywhere that sea ice does not persist. If the sea ice disappears, the bears will too.' But Dr Taylor takes issue with both Dr Derocher's and the IPCC's predictions on climate change. 'Climate models have actually done a poor job of predicting climate warming and sea ice decline,' he said. The Bear Tracker, created by Polar Bears International, shows the current location of a number of polar bears as well as sea ice levels in the area. Click on a polar bear to view its details... 'Polar bears are a habitat specialist: they are not found anywhere that sea ice does not persist. If the sea ice disappears, the bears will too,' said Andrew Derocher, a professor at the University of Alberta . 'My crystal ball says that suggestions of 4.5-5°C warming is unlikely given the warming so far and given the limitations on fossil fuel.' In 2008, Dr Taylor signed the Manhattan Declaration on climate change, which argued that there was no conclusive evidence that emissions from industrial activity was causing climate change. He said that if CO2 is really driving the current warming trend, then we could see maybe another degree of warming, which would not be a threat to polar bears. 'It is not a crisis, just a change that is within the range of historical variation,' he added. And even if polar bears did suffer a loss of ice, Dr Taylor points out that, as a species, polar bears have survived for four million years and have 'behavioural plasticity'. 'That means they evolved even before the Pleistocene glacial cycles, even before there was perennial sea ice in the Arctic Ocean,' he said. And he points out that polar bears can live on stored fat to live for long periods. Pregnant females, for instance, can go eight months without eating. There are an estimated 25,000 bears in the whole Arctic and around 60 per cent of those are in Canada . Dr Taylor said that since he made his views known, he has been ostracised by the polar bear scientific community. Indeed, Dr Derocher is outspoken in his views on scientists who don't believe that polar bears are threatened by climate change. 'Some of the scientists that are claiming resilience in polar bears are being paid by right-wing climate change denier groups,' he said. 'These individuals are paid to obfuscate the scientific data. 'If polar bears could garner the resources they need on land, why do they lose about 0.8-0.9 kg of body mass per day? 'Why do some polar bears starve while on land waiting for the sea ice to reform?' But Dr Taylor claims the figures just don't add up. 'I think it is a bit crazy to speculate about a climate future 50 or 100 years in advance, then guess about how polar bears might respond to this hypothetical climate future, then declare a crisis because the guess was they won't do very well,' said Dr Taylor. 'Especially when the current models don't seem to be able to predict either temperature or sea ice very well so far.' According to the Polar Bear Specialist Group (PBSG), we could lose two-thirds of polar bears by the middle of the century unless the world takes action on climate change. But Dr Taylor claims the figures just don't add up .","Estimates say we could lose two-thirds of polar bears by mid-century .
Some claim global warming has caused a fall in sea ice levels in Arctic .
But Dr Mitchell Taylor says 'there no reliable scientific evidence' of decline .
He believes polar bears can survive moderate change weather patterns .
Dr Andrew Derocher claims that polar bears cannot adapt to conditions .
'Some of the scientists that are claiming resilience in polar bears are being paid by right-wing climate change denier groups,' he told MailOnline .",eng,CNN,article,DialyNews
